,Variety,Freq,d(cm),M%,Density,Attn,Phase,Phase_Corr,Permittivity_real,Permittivity_imaginary,Type,Phase/Attn,Freq*d(cm),Freq*Attn
1308,KANSAS,-69996.0,24527.341796875,-79222.265625,-1665.6527099609375,115775.953125,1948463.125,5868648.5,-9217.98046875,-4428.0185546875,-10664.587890625,184515.09375,-765289.4375,-2790074.0
1309,KANSAS,-81450.875,28537.833984375,-92193.5078125,-1938.4237060546875,134730.609375,2267467.5,6830259.0,-10726.421875,-5152.625,-12411.8330078125,214722.140625,-890576.1875,-3246467.25
1310,KANSAS,-53641.65625,18795.7578125,-60715.97265625,-1276.474365234375,88734.328125,1493232.375,4497996.5,-7063.7705078125,-3393.35595703125,-8169.14208984375,141426.703125,-586522.6875,-2138003.0
1311,KANSAS,-63274.75,22167.814453125,-71636.9375,-1505.7315673828125,104727.3125,1762524.625,5309116.5,-8333.9580078125,-4003.835205078125,-9640.6591796875,166843.09375,-692102.3125,-2522408.75
1312,KANSAS,-73495.03125,25750.6953125,-83180.1171875,-1748.9508056640625,121563.15625,2045845.75,6162366.0,-9677.767578125,-4649.1865234375,-11197.4404296875,193733.734375,-803559.6875,-2929240.0
1313,KANSAS,-57790.8984375,20248.3359375,-65426.08203125,-1375.319091796875,95632.578125,1609433.0,4848610.5,-7610.791015625,-3656.615966796875,-8803.5048828125,152393.453125,-632053.4375,-2303646.75
1314,KANSAS,-57181.12109375,20033.48046875,-64732.421875,-1360.7049560546875,94610.59375,1592216.0,4796455.0,-7530.42431640625,-3617.686279296875,-8709.7265625,150772.34375,-625346.875,-2279072.0
1315,KANSAS,-85613.5078125,29995.69140625,-96894.2734375,-2037.3946533203125,141597.140625,2383115.25,7178046.5,-11273.83984375,-5415.7216796875,-13046.302734375,225670.296875,-936001.0625,-3412224.0
1316,KANSAS,-59492.0,20843.923828125,-67354.5859375,-1415.7803955078125,98462.53125,1657018.125,4991425.0,-7835.865234375,-3764.599365234375,-9063.24609375,156874.21875,-650724.0625,-2371570.0
1317,KANSAS,-69602.2734375,24385.908203125,-78781.5859375,-1656.3436279296875,115131.1640625,1937639.875,5836594.5,-9165.9033203125,-4403.05810546875,-10603.568359375,183491.203125,-761021.25,-2774102.0
1318,KANSAS,-72736.875,25484.51171875,-82325.9609375,-1730.91748046875,120313.75,2024761.875,6098952.5,-9578.017578125,-4601.15380859375,-11081.271484375,191723.359375,-795262.875,-2899118.0
1319,KANSAS,-55637.67578125,19494.0859375,-62979.73046875,-1323.9051513671875,92053.5390625,1549138.75,4666777.5,-7327.31787109375,-3519.96337890625,-8474.232421875,146700.53125,-608443.0,-2217689.75
1320,KANSAS,-62645.7734375,21948.77734375,-70907.3359375,-1490.7274169921875,103647.7421875,1744169.625,5254093.5,-8249.7978515625,-3963.366455078125,-9543.7841796875,165157.765625,-685072.8125,-2497192.75
1321,KANSAS,-61522.18359375,21555.099609375,-69646.828125,-1464.0406494140625,101804.65625,1713298.375,5161284.5,-8102.091796875,-3892.53125,-9372.5244140625,162213.0625,-672829.875,-2452272.0
1322,KANSAS,-67288.828125,23573.46484375,-76175.4921875,-1601.4072265625,111328.5546875,1873631.25,5644581.5,-8861.3974609375,-4256.94873046875,-10251.6943359375,177423.46875,-735851.3125,-2682015.5
1323,KANSAS,-71424.5234375,25023.73046875,-80853.4765625,-1699.8319091796875,118170.2265625,1988744.5,5991394.5,-9406.234375,-4518.6064453125,-10883.275390625,188321.421875,-781029.875,-2847024.25
1324,KANSAS,-54087.6953125,18952.33984375,-61226.59375,-1287.06494140625,89482.828125,1505797.75,4535984.5,-7123.103515625,-3421.73828125,-8237.541015625,142622.296875,-591453.9375,-2155753.75
1325,KANSAS,-60597.27734375,21230.55859375,-68606.1875,-1442.0697021484375,100286.8671875,1687698.5,5084062.0,-7980.62646484375,-3834.141357421875,-9232.1083984375,159787.4375,-662765.875,-2415560.0
1326,KANSAS,-56726.4921875,19878.087890625,-64207.296875,-1349.8021240234375,93831.4609375,1579051.125,4756483.5,-7470.3486328125,-3588.400146484375,-8639.828125,149546.953125,-620243.25,-2261077.5
1327,KANSAS,-51071.6171875,17894.564453125,-57808.7421875,-1215.251708984375,84503.9609375,1422013.75,4283370.5,-6725.27490234375,-3231.264892578125,-7777.2978515625,134648.59375,-558538.5,-2035780.625
1328,KANSAS,-62689.625,21963.2109375,-70971.0625,-1491.85693359375,103734.40625,1745823.75,5259227.0,-8256.0224609375,-3966.220947265625,-9549.8662109375,165304.46875,-685587.625,-2498792.5
1329,KANSAS,-64356.203125,22549.70703125,-72839.859375,-1531.3280029296875,106461.3828125,1791635.375,5396230.5,-8474.908203125,-4071.413818359375,-9803.9677734375,169647.34375,-703704.25,-2565254.0
1330,KANSAS,-60008.546875,21022.029296875,-67951.2421875,-1428.053466796875,99336.046875,1671692.875,5036217.5,-7904.4951171875,-3797.33154296875,-9142.5634765625,158254.03125,-656454.5625,-2392020.75
1331,KANSAS,-67466.640625,23638.71875,-76364.03125,-1605.4835205078125,111605.0546875,1878340.375,5658010.0,-8885.1201171875,-4268.232421875,-10279.0791015625,177858.703125,-737731.6875,-2689250.5
1332,KANSAS,-52764.0546875,18484.892578125,-59741.90234375,-1255.6773681640625,87328.515625,1469601.125,4427703.0,-6949.35595703125,-3338.55810546875,-8036.71435546875,139158.0,-577156.0,-2103292.5
1333,KANSAS,-55506.75,19448.388671875,-62836.12890625,-1320.7889404296875,91843.46875,1545523.0,4655481.5,-7309.3330078125,-3511.675537109375,-8453.8828125,146348.53125,-607033.8125,-2212393.75
1334,KANSAS,-57710.6796875,20221.509765625,-65323.72265625,-1373.314697265625,95458.25,1606511.5,4839062.0,-7598.97119140625,-3650.748046875,-8789.755859375,152145.015625,-631006.875,-2300158.25
1335,KANSAS,-66273.9140625,23221.552734375,-75004.5,-1577.0595703125,109613.78125,1844741.875,5556195.5,-8726.9287109375,-4192.26904296875,-10095.5537109375,174697.75,-724578.6875,-2641511.75
1336,KANSAS,-58719.3125,20572.66015625,-66471.609375,-1397.3414306640625,97142.3671875,1634895.875,4924916.5,-7733.1552734375,-3714.52734375,-8943.65625,154825.78125,-642032.375,-2340412.5
1337,KANSAS,-65927.125,23094.83984375,-74647.90625,-1568.9454345703125,109115.5390625,1836391.375,5532811.5,-8683.41796875,-4171.7802734375,-10045.0185546875,173867.421875,-721123.8125,-2627924.75
1338,KANSAS,-58268.71875,20416.126953125,-65958.34375,-1386.5948486328125,96404.1953125,1622316.0,4887172.0,-7673.74365234375,-3686.324462890625,-8875.6064453125,153627.53125,-637199.25,-2322528.0
1339,KANSAS,-46204.671875,16188.7060546875,-52311.07421875,-1099.33203125,76485.40625,1287062.0,3877496.0,-6085.72802734375,-2923.745849609375,-7035.96728515625,121845.4453125,-505422.4375,-1841902.625
1340,KANSAS,-75666.7265625,26509.8671875,-85644.9296875,-1800.656005859375,125174.8984375,2106745.75,6346256.0,-9964.826171875,-4786.92529296875,-11529.892578125,199477.84375,-827400.5625,-3016051.5
1341,KANSAS,-53194.046875,18636.671875,-60226.2890625,-1265.8099365234375,88044.296875,1481688.0,4463111.0,-7005.6875,-3365.949951171875,-8101.73388671875,140273.84375,-581821.5,-2120401.75
1342,KANSAS,-47583.62109375,16674.01171875,-53869.8203125,-1132.2498779296875,78744.2421875,1325050.75,3991073.75,-6266.3857421875,-3010.499755859375,-7245.57861328125,125463.8828125,-520409.34375,-1896912.0
1343,KANSAS,-55451.51953125,19426.048828125,-62785.3515625,-1319.6053466796875,91789.9453125,1544679.5,4653828.0,-7303.32861328125,-3508.779052734375,-8446.9755859375,146251.875,-606586.6875,-2210581.0
1344,KANSAS,-38832.77734375,13607.4052734375,-43963.11328125,-923.9523315429688,64271.046875,1081489.375,3257447.25,-5114.05859375,-2456.871337890625,-5910.9267578125,102401.9765625,-424726.21875,-1548028.625
1345,KANSAS,-60188.5859375,21089.888671875,-68131.984375,-1432.2506103515625,99572.640625,1675607.125,5047438.5,-7926.052734375,-3807.722900390625,-9168.70703125,158682.25,-658162.0,-2399143.5
1346,KANSAS,-58061.60546875,20339.185546875,-65742.390625,-1381.7919921875,96102.453125,1617317.75,4872781.5,-7647.13525390625,-3673.844970703125,-8844.6435546875,153130.359375,-635091.625,-2314431.5
1347,KANSAS,-64547.375,22611.26953125,-73078.9375,-1536.11572265625,106845.203125,1798142.625,5416825.0,-8501.828125,-4084.47021484375,-9834.4599609375,170229.734375,-706067.875,-2572995.75
1348,KANSAS,-46893.4921875,16432.341796875,-53081.3984375,-1115.8182373046875,77592.3984375,1305603.75,3932486.25,-6174.88671875,-2966.771728515625,-7139.90478515625,123626.6875,-512807.125,-1869214.625
1349,KANSAS,-84121.625,29468.7109375,-95242.078125,-2002.155517578125,139206.625,2342831.0,7058744.5,-11079.68359375,-5322.48828125,-12821.607421875,221833.734375,-920061.375,-3353122.5
1350,KANSAS,-45693.1015625,16008.390625,-51735.7890625,-1087.2755126953125,75638.390625,1272794.375,3834433.0,-6017.34375,-2891.37548828125,-6957.728515625,120497.0078125,-499867.875,-1821500.125
1351,KANSAS,-66949.3203125,23459.080078125,-75775.9609375,-1593.127685546875,110758.640625,1863902.75,5614029.5,-8816.5263671875,-4235.58203125,-10200.2744140625,176480.96875,-732080.8125,-2668700.5
1352,KANSAS,-63607.4765625,22286.060546875,-71991.3515625,-1513.571044921875,105229.2109375,1770837.625,5333790.5,-8376.515625,-4023.86767578125,-9689.275390625,167681.09375,-695523.3125,-2535352.0
1353,KANSAS,-58550.58984375,20514.5078125,-66285.53125,-1393.48876953125,96883.0234375,1630367.0,4911487.0,-7711.1220703125,-3704.096435546875,-8918.357421875,154382.890625,-640299.0625,-2333853.0
1354,KANSAS,-73423.2109375,25725.298828125,-83095.3046875,-1747.1544189453125,121440.9296875,2043815.25,6155972.5,-9667.486328125,-4644.50732421875,-11186.13671875,193525.390625,-802762.125,-2926365.75
1355,KANSAS,-57855.73046875,20271.484375,-65490.109375,-1376.6953125,95725.671875,1611020.25,4852387.5,-7619.39013671875,-3660.63818359375,-8812.615234375,152532.75,-632717.6875,-2306084.5
1356,KANSAS,-67213.6875,23549.8671875,-76067.9375,-1599.327392578125,111159.7734375,1870844.25,5634855.0,-8850.3583984375,-4251.3896484375,-10238.5087890625,177176.859375,-734818.1875,-2678780.75
1357,KANSAS,-70639.0703125,24751.1328125,-79948.2890625,-1680.977783203125,116823.6015625,1966155.25,5922232.0,-9302.0537109375,-4468.1328125,-10762.0498046875,186207.203125,-772253.375,-2815569.25
1358,KANSAS,-47477.41796875,16633.435546875,-53756.12109375,-1129.80029296875,78600.890625,1322691.125,3984663.5,-6253.4638671875,-3004.548583984375,-7230.32177734375,125220.7578125,-519436.875,-1892725.875
1359,KANSAS,-68364.890625,23954.13671875,-77377.859375,-1626.9095458984375,113074.03125,1902914.5,5732135.0,-9002.7275390625,-4324.2451171875,-10415.2080078125,180222.34375,-747428.625,-2725032.0
1360,KANSAS,-40036.24609375,14028.7080078125,-45324.4921875,-952.54541015625,66251.28125,1114827.625,3358514.25,-5272.39599609375,-2532.955078125,-6093.869140625,105572.109375,-437897.9375,-1595966.25
1361,KANSAS,-80305.296875,28136.59375,-90890.7109375,-1911.0814208984375,132839.984375,2235629.75,6733761.0,-10575.6064453125,-5080.36181640625,-12237.439453125,211690.1875,-878077.875,-3200871.5
1362,KANSAS,-55706.23046875,19519.9375,-63053.6796875,-1325.5631103515625,92154.203125,1550703.5,4671327.0,-7335.67822265625,-3524.052734375,-8484.625,146867.859375,-609108.5625,-2220381.75
1363,KANSAS,-47851.65625,16764.771484375,-54177.9921875,-1138.70166015625,79195.046875,1332689.75,4015198.5,-6302.544921875,-3027.64892578125,-7286.73193359375,126197.3828125,-523360.40625,-1907395.5
1364,KANSAS,-49420.0859375,17318.611328125,-55941.40234375,-1175.9173583984375,81762.984375,1375884.625,4144527.5,-6508.4169921875,-3126.47998046875,-7525.85205078125,130302.5859375,-540423.1875,-1970105.625
1365,KANSAS,-60633.53515625,21244.763671875,-68629.9375,-1442.8446044921875,100295.3671875,1687866.5,5084322.5,-7984.3154296875,-3835.54345703125,-9235.357421875,159836.515625,-662944.6875,-2416722.5
1366,KANSAS,-50878.3125,17825.44140625,-57610.0546875,-1210.7198486328125,84216.1171875,1417285.625,4269710.0,-6701.27978515625,-3219.47607421875,-7749.03076171875,134175.6875,-556532.8125,-2028168.625
1367,KANSAS,-66929.140625,23449.978515625,-75749.7109375,-1592.7529296875,110702.2890625,1863044.0,5611720.0,-8813.3134765625,-4233.69140625,-10195.57421875,176434.890625,-731757.25,-2667663.25
1368,KANSAS,-62781.10546875,21997.46875,-71068.5078125,-1493.955078125,103886.6328125,1748258.625,5266457.0,-8268.626953125,-3972.39453125,-9565.201171875,165536.296875,-686613.0,-2502608.75
1369,KANSAS,-52557.4765625,18417.705078125,-59491.5390625,-1250.6529541015625,86937.0703125,1463046.875,4406895.5,-6921.3935546875,-3324.876953125,-8004.33544921875,138563.078125,-574675.25,-2094907.375
1370,KANSAS,-53265.76171875,18662.501953125,-60299.69140625,-1267.44580078125,88137.2734375,1483288.75,4468370.0,-7015.05419921875,-3370.0732421875,-8112.63232421875,140443.046875,-582513.1875,-2123103.0
1371,KANSAS,-60469.84765625,21189.130859375,-68451.34375,-1439.0933837890625,100036.2109375,1683466.75,5071454.5,-7963.57861328125,-3825.419677734375,-9211.5361328125,159441.21875,-661207.25,-2410388.5
1372,KANSAS,-82458.609375,28891.322265625,-93313.9765625,-1962.3297119140625,136362.40625,2295080.75,6912509.0,-10858.00390625,-5215.8251953125,-12564.8330078125,217336.453125,-901449.6875,-3286498.0
1373,KANSAS,-41035.08984375,14375.994140625,-46464.98828125,-976.34765625,67924.3828125,1142902.75,3443592.5,-5404.52880859375,-2596.218994140625,-6246.29736328125,108227.28125,-448845.625,-1635632.875
1374,KANSAS,-74046.8046875,25943.078125,-83804.953125,-1762.0689697265625,122477.1875,2061312.125,6208486.0,-9750.1826171875,-4684.28076171875,-11281.7919921875,195182.25,-809601.625,-2951227.5
1375,KANSAS,-68167.484375,23883.38671875,-77153.25,-1622.2235107421875,112753.5,1897656.0,5715944.5,-8976.037109375,-4312.29541015625,-10385.16015625,179691.390625,-745279.25,-2716998.0
1376,KANSAS,-48157.4453125,16875.46484375,-54520.55078125,-1145.944580078125,79684.859375,1340811.125,4039134.0,-6342.65087890625,-3046.708984375,-7333.43408203125,126990.2890625,-526672.6875,-1919658.625
1377,KANSAS,-44533.57421875,15603.947265625,-50418.21484375,-1059.635498046875,73697.1328125,1240127.75,3735976.5,-5864.52587890625,-2817.6083984375,-6780.0556640625,117438.015625,-487079.03125,-1775101.375
1378,KANSAS,-70320.9765625,24638.3125,-79593.796875,-1673.3643798828125,116333.8515625,1957752.0,5897889.5,-9260.7109375,-4448.568359375,-10714.4140625,185386.71875,-768923.1875,-2802925.0
1379,KANSAS,-64881.7734375,22729.98828125,-73449.5546875,-1544.0821533203125,107362.9375,1806871.375,5443219.0,-8544.734375,-4105.01904296875,-9884.55078125,171084.453125,-709575.5625,-2586184.5
1380,KANSAS,-51926.96484375,18189.916015625,-58787.66015625,-1235.5927734375,85942.0390625,1446313.0,4356967.0,-6838.15771484375,-3285.477783203125,-7908.07763671875,136921.390625,-567948.6875,-2069679.5
1381,KANSAS,-55081.76171875,19301.111328125,-62360.3984375,-1310.76318359375,91139.546875,1533569.375,4620070.0,-7253.98681640625,-3484.74365234375,-8389.541015625,145240.171875,-602398.625,-2195607.75
1382,KANSAS,-36781.0546875,12890.287109375,-41643.90625,-875.1456909179688,60875.1015625,1024305.5,3085436.75,-4843.43603515625,-2327.160888671875,-5597.7587890625,96999.8828125,-402303.34375,-1466204.75
1383,KANSAS,-56536.74609375,19806.322265625,-64004.44921875,-1345.4130859375,93568.9140625,1574700.25,4743481.5,-7445.70361328125,-3577.2470703125,-8611.828125,149080.515625,-618363.6875,-2253565.0
1384,KANSAS,-74363.1328125,26055.21875,-84170.3984375,-1769.6051025390625,123001.625,2069988.125,6235800.5,-9793.146484375,-4703.9892578125,-11330.83984375,196031.828125,-813044.1875,-2964028.75
1385,KANSAS,-63611.04296875,22287.744140625,-72007.34375,-1513.710205078125,105249.4296875,1771272.5,5335058.5,-8376.78125,-4024.489013671875,-9690.564453125,167695.953125,-695649.9375,-2535565.25
1386,KANSAS,-74964.0703125,26264.91796875,-84833.265625,-1783.86376953125,123969.71875,2086442.25,6284287.5,-9871.1982421875,-4741.62744140625,-11421.0224609375,197591.796875,-819495.25,-2987672.75
1387,KANSAS,-47339.74609375,16585.533203125,-53602.80859375,-1126.5355224609375,78369.765625,1318773.875,3973063.25,-6235.37353515625,-2995.548095703125,-7209.50244140625,124854.2890625,-517861.0625,-1887288.5
1388,KANSAS,-42235.25,14798.9423828125,-47825.0390625,-1005.0144653320312,69924.359375,1176664.875,3544621.5,-5562.70751953125,-2672.85595703125,-6430.5595703125,111389.6875,-462072.375,-1683817.625
1389,KANSAS,-66638.2734375,23346.078125,-75442.7109375,-1585.8624267578125,110272.5390625,1855776.0,5590717.0,-8776.7294921875,-4216.1552734375,-10153.251953125,175721.28125,-728811.375,-2656215.75
1390,KANSAS,-50698.40625,17762.560546875,-57384.1640625,-1206.2972412109375,83883.5546875,1411640.625,4252051.0,-6675.9912109375,-3207.48876953125,-7720.23583984375,133662.234375,-554427.875,-2020632.75
1391,KANSAS,-92345.1796875,32350.55078125,-104533.4375,-2197.833984375,152775.171875,2571325.25,7746378.0,-12162.1259765625,-5842.07177734375,-14075.0361328125,243467.609375,-1009794.3125,-3680728.25
1392,KANSAS,-50875.95703125,17823.84765625,-57600.2109375,-1210.621337890625,84198.2734375,1416877.125,4268359.5,-6699.98193359375,-3219.01708984375,-7747.94677734375,134147.984375,-556490.375,-2027966.25
1393,KANSAS,-46473.49609375,16283.916015625,-52610.1328125,-1105.807861328125,76904.3046875,1294182.5,3898249.25,-6119.55810546875,-2940.316162109375,-7075.79541015625,122530.0234375,-508277.59375,-1852528.125
1394,KANSAS,-62808.796875,22005.83984375,-71086.21875,-1494.5316162109375,103887.4765625,1748434.25,5266572.5,-8271.3642578125,-3973.057373046875,-9567.330078125,165576.1875,-686683.625,-2503297.75
1395,KANSAS,-56326.60546875,19736.2890625,-63757.89453125,-1340.3310546875,93192.9296875,1568281.0,4724090.0,-7418.1591796875,-3563.57861328125,-8579.7392578125,148506.125,-615972.3125,-2245285.0
1396,KANSAS,-37178.51953125,13028.130859375,-42092.84765625,-884.55859375,61527.10546875,1035274.75,3118552.5,-4895.9384765625,-2352.12646484375,-5658.66357421875,98034.5703125,-406607.59375,-1482096.5
1397,KANSAS,-74412.421875,26071.6484375,-84221.265625,-1770.7723388671875,123087.34375,2071559.25,6239679.0,-9798.8642578125,-4707.29345703125,-11337.5908203125,196150.765625,-813596.875,-2965914.5
1398,KANSAS,-39756.1796875,13929.412109375,-45015.63671875,-945.91064453125,65817.65625,1107469.75,3336529.75,-5236.0830078125,-2515.58447265625,-6052.3486328125,104856.890625,-434915.5625,-1584882.625
1399,KANSAS,-46781.01953125,16391.185546875,-52965.2421875,-1113.23876953125,77427.3203125,1302961.375,3924675.75,-6160.9609375,-2959.99658203125,-7122.96875,123356.96875,-511686.8125,-1864826.625
1400,KANSAS,-62604.3046875,21931.34765625,-70872.640625,-1489.79248046875,103596.2578125,1743491.125,5252245.0,-8244.4326171875,-3960.791259765625,-9537.3505859375,165062.875,-684680.4375,-2495304.25
1401,KANSAS,-57916.46484375,20294.43359375,-65556.21875,-1378.1571044921875,95817.9296875,1612478.375,4856641.0,-7626.58544921875,-3664.111328125,-8821.7509765625,152674.5,-633312.3125,-2308561.5
1402,KANSAS,-44505.98046875,15591.9697265625,-50388.9765625,-1058.9671630859375,73665.421875,1239619.0,3734468.75,-5861.10400390625,-2815.98828125,-6775.96728515625,117361.2421875,-486851.03125,-1774067.375
